/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1378990803.Thu.Sep.12_13_00_03.GMT.2013.jvspeijk.c3.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1378990803.Thu.Sep.12_13_00_03.GMT.2013.jvspeijk.c3.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1378990803.Thu.Sep.12_13_00_03.GMT.2013.jvspeijk.c3.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1371981606.Sun.Jun.23_10_00_06.UTC.2013.kijkduin.c6.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1371981606.Sun.Jun.23_10_00_06.UTC.2013.kijkduin.c6.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1371981606.Sun.Jun.23_10_00_06.UTC.2013.kijkduin.c6.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1371720604.Thu.Jun.20_09_30_04.UTC.2013.zandmotor.c3.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1371720604.Thu.Jun.20_09_30_04.UTC.2013.zandmotor.c3.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1371720604.Thu.Jun.20_09_30_04.UTC.2013.zandmotor.c3.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1371027605.Wed.Jun.12_09_00_05.GMT.2013.jvspeijk.c5.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1371027605.Wed.Jun.12_09_00_05.GMT.2013.jvspeijk.c5.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1371027605.Wed.Jun.12_09_00_05.GMT.2013.jvspeijk.c5.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1374667206.Wed.Jul.24_12_00_06.GMT.2013.jvspeijk.c5.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1374667206.Wed.Jul.24_12_00_06.GMT.2013.jvspeijk.c5.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1374667206.Wed.Jul.24_12_00_06.GMT.2013.jvspeijk.c5.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1369996203.Fri.May.31_10_30_03.GMT.2013.egmond.c3.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1369996203.Fri.May.31_10_30_03.GMT.2013.egmond.c3.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1369996203.Fri.May.31_10_30_03.GMT.2013.egmond.c3.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1376742605.Sat.Aug.17_12_30_05.GMT.2013.egmond.c5.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1376742605.Sat.Aug.17_12_30_05.GMT.2013.egmond.c5.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1376742605.Sat.Aug.17_12_30_05.GMT.2013.egmond.c5.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1373547604.Thu.Jul.11_13_00_04.UTC.2013.zandmotor.c4.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1373547604.Thu.Jul.11_13_00_04.UTC.2013.zandmotor.c4.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1373547604.Thu.Jul.11_13_00_04.UTC.2013.zandmotor.c4.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1379426402.Tue.Sep.17_14_00_02.UTC.2013.kijkduin.c1.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1379426402.Tue.Sep.17_14_00_02.UTC.2013.kijkduin.c1.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1379426402.Tue.Sep.17_14_00_02.UTC.2013.kijkduin.c1.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1377777605.Thu.Aug.29_12_00_05.UTC.2013.kijkduin.c5.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1377777605.Thu.Aug.29_12_00_05.UTC.2013.kijkduin.c5.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1377777605.Thu.Aug.29_12_00_05.UTC.2013.kijkduin.c5.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1368104406.Thu.May.09_13_00_06.GMT.2013.egmond.c5.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1368104406.Thu.May.09_13_00_06.GMT.2013.egmond.c5.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1368104406.Thu.May.09_13_00_06.GMT.2013.egmond.c5.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1373725803.Sat.Jul.13_14_30_03.UTC.2013.zandmotor.c7.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1373725803.Sat.Jul.13_14_30_03.UTC.2013.zandmotor.c7.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1373725803.Sat.Jul.13_14_30_03.UTC.2013.zandmotor.c7.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1376649003.Fri.Aug.16_10_30_03.GMT.2013.egmond.c2.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1376649003.Fri.Aug.16_10_30_03.GMT.2013.egmond.c2.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1376649003.Fri.Aug.16_10_30_03.GMT.2013.egmond.c2.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1372069804.Mon.Jun.24_10_30_04.GMT.2013.jvspeijk.c4.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1372069804.Mon.Jun.24_10_30_04.GMT.2013.jvspeijk.c4.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1372069804.Mon.Jun.24_10_30_04.GMT.2013.jvspeijk.c4.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1371031205.Wed.Jun.12_10_00_05.UTC.2013.kijkduin.c4.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1371031205.Wed.Jun.12_10_00_05.UTC.2013.kijkduin.c4.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1371031205.Wed.Jun.12_10_00_05.UTC.2013.kijkduin.c4.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1367407802.Wed.May.01_11_30_02.GMT.2013.egmond.c2.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1367407802.Wed.May.01_11_30_02.GMT.2013.egmond.c2.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1367407802.Wed.May.01_11_30_02.GMT.2013.egmond.c2.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1368887403.Sat.May.18_14_30_03.GMT.2013.jvspeijk.c3.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1368887403.Sat.May.18_14_30_03.GMT.2013.jvspeijk.c3.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1368887403.Sat.May.18_14_30_03.GMT.2013.jvspeijk.c3.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1374751801.Thu.Jul.25_11_30_01.UTC.2013.zandmotor.c1.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1374751801.Thu.Jul.25_11_30_01.UTC.2013.zandmotor.c1.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1374751801.Thu.Jul.25_11_30_01.UTC.2013.zandmotor.c1.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1380529804.Mon.Sep.30_08_30_04.UTC.2013.kijkduin.c4.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1380529804.Mon.Sep.30_08_30_04.UTC.2013.kijkduin.c4.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1380529804.Mon.Sep.30_08_30_04.UTC.2013.kijkduin.c4.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1369747805.Tue.May.28_13_30_05.GMT.2013.egmond.c4.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1369747805.Tue.May.28_13_30_05.GMT.2013.egmond.c4.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1369747805.Tue.May.28_13_30_05.GMT.2013.egmond.c4.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1373373004.Tue.Jul.09_12_30_04.GMT.2013.egmond.c3.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1373373004.Tue.Jul.09_12_30_04.GMT.2013.egmond.c3.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1373373004.Tue.Jul.09_12_30_04.GMT.2013.egmond.c3.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1380018604.Tue.Sep.24_10_30_04.GMT.2013.jvspeijk.c3.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1380018604.Tue.Sep.24_10_30_04.GMT.2013.jvspeijk.c3.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1380018604.Tue.Sep.24_10_30_04.GMT.2013.jvspeijk.c3.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1376049603.Fri.Aug.09_12_00_03.GMT.2013.jvspeijk.c3.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1376049603.Fri.Aug.09_12_00_03.GMT.2013.jvspeijk.c3.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1376049603.Fri.Aug.09_12_00_03.GMT.2013.jvspeijk.c3.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1367407802.Wed.May.01_11_30_02.GMT.2013.jvspeijk.c2.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1367407802.Wed.May.01_11_30_02.GMT.2013.jvspeijk.c2.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1367407802.Wed.May.01_11_30_02.GMT.2013.jvspeijk.c2.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1368887406.Sat.May.18_14_30_06.UTC.2013.zandmotor.c6.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1368887406.Sat.May.18_14_30_06.UTC.2013.zandmotor.c6.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1368887406.Sat.May.18_14_30_06.UTC.2013.zandmotor.c6.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1375191007.Tue.Jul.30_13_30_07.UTC.2013.zandmotor.c6.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1375191007.Tue.Jul.30_13_30_07.UTC.2013.zandmotor.c6.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1375191007.Tue.Jul.30_13_30_07.UTC.2013.zandmotor.c6.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1376056806.Fri.Aug.09_14_00_06.GMT.2013.egmond.c5.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1376056806.Fri.Aug.09_14_00_06.GMT.2013.egmond.c5.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1376056806.Fri.Aug.09_14_00_06.GMT.2013.egmond.c5.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1375272002.Wed.Jul.31_12_00_02.UTC.2013.zandmotor.c2.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1375272002.Wed.Jul.31_12_00_02.UTC.2013.zandmotor.c2.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1375272002.Wed.Jul.31_12_00_02.UTC.2013.zandmotor.c2.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1371801605.Fri.Jun.21_08_00_05.GMT.2013.jvspeijk.c5.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1371801605.Fri.Jun.21_08_00_05.GMT.2013.jvspeijk.c5.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1371801605.Fri.Jun.21_08_00_05.GMT.2013.jvspeijk.c5.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1370777404.Sun.Jun.09_11_30_04.UTC.2013.kijkduin.c4.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1370777404.Sun.Jun.09_11_30_04.UTC.2013.kijkduin.c4.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1370777404.Sun.Jun.09_11_30_04.UTC.2013.kijkduin.c4.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1372930202.Thu.Jul.04_09_30_02.UTC.2013.zandmotor.c2.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1372930202.Thu.Jul.04_09_30_02.UTC.2013.zandmotor.c2.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1372930202.Thu.Jul.04_09_30_02.UTC.2013.zandmotor.c2.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1368446403.Mon.May.13_12_00_03.UTC.2013.zandmotor.c3.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1368446403.Mon.May.13_12_00_03.UTC.2013.zandmotor.c3.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1368446403.Mon.May.13_12_00_03.UTC.2013.zandmotor.c3.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1379491206.Wed.Sep.18_08_00_06.GMT.2013.egmond.c5.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1379491206.Wed.Sep.18_08_00_06.GMT.2013.egmond.c5.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1379491206.Wed.Sep.18_08_00_06.GMT.2013.egmond.c5.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1378206005.Tue.Sep.03_11_00_05.UTC.2013.zandmotor.c8.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1378206005.Tue.Sep.03_11_00_05.UTC.2013.zandmotor.c8.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1378206005.Tue.Sep.03_11_00_05.UTC.2013.zandmotor.c8.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1377262808.Fri.Aug.23_13_00_08.UTC.2013.zandmotor.c7.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1377262808.Fri.Aug.23_13_00_08.UTC.2013.zandmotor.c7.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1377262808.Fri.Aug.23_13_00_08.UTC.2013.zandmotor.c7.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1375344004.Thu.Aug.01_08_00_04.UTC.2013.zandmotor.c4.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1375344004.Thu.Aug.01_08_00_04.UTC.2013.zandmotor.c4.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1375344004.Thu.Aug.01_08_00_04.UTC.2013.zandmotor.c4.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1374147003.Thu.Jul.18_11_30_03.GMT.2013.egmond.c2.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1374147003.Thu.Jul.18_11_30_03.GMT.2013.egmond.c2.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1374147003.Thu.Jul.18_11_30_03.GMT.2013.egmond.c2.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1372413605.Fri.Jun.28_10_00_05.UTC.2013.kijkduin.c5.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1372413605.Fri.Jun.28_10_00_05.UTC.2013.kijkduin.c5.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1372413605.Fri.Jun.28_10_00_05.UTC.2013.kijkduin.c5.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1370507401.Thu.Jun.06_08_30_01.UTC.2013.zandmotor.c1.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1370507401.Thu.Jun.06_08_30_01.UTC.2013.zandmotor.c1.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1370507401.Thu.Jun.06_08_30_01.UTC.2013.zandmotor.c1.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1371034801.Wed.Jun.12_11_00_01.UTC.2013.zandmotor.c1.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1371034801.Wed.Jun.12_11_00_01.UTC.2013.zandmotor.c1.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1371034801.Wed.Jun.12_11_00_01.UTC.2013.zandmotor.c1.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1372597202.Sun.Jun.30_13_00_02.UTC.2013.zandmotor.c2.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1372597202.Sun.Jun.30_13_00_02.UTC.2013.zandmotor.c2.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1372597202.Sun.Jun.30_13_00_02.UTC.2013.zandmotor.c2.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1367924401.Tue.May.07_11_00_01.UTC.2013.kijkduin.c1.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1367924401.Tue.May.07_11_00_01.UTC.2013.kijkduin.c1.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1367924401.Tue.May.07_11_00_01.UTC.2013.kijkduin.c1.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1373889606.Mon.Jul.15_12_00_06.UTC.2013.zandmotor.c5.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1373889606.Mon.Jul.15_12_00_06.UTC.2013.zandmotor.c5.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1373889606.Mon.Jul.15_12_00_06.UTC.2013.zandmotor.c5.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1379750405.Sat.Sep.21_08_00_05.UTC.2013.kijkduin.c5.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1379750405.Sat.Sep.21_08_00_05.UTC.2013.kijkduin.c5.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1379750405.Sat.Sep.21_08_00_05.UTC.2013.kijkduin.c5.snap.classes.pkl
/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1371724203.Thu.Jun.20_10_30_03.UTC.2013.kijkduin.c3.snap.jpg,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1371724203.Thu.Jun.20_10_30_03.UTC.2013.kijkduin.c3.snap.segments.pkl,/home/usuaris/imatge/ignasi.nogueiras/datasets/argusNL/1371724203.Thu.Jun.20_10_30_03.UTC.2013.kijkduin.c3.snap.classes.pkl
